datetime;date;indeks;price;volume;rfnbo_cutoff;day_of_month;month;year
27-04-2016;27.04.2016;t3pa;6.94;3526000;2.50;27;04;2016
28-04-2016;28.04.2016;t3pa;6.64;3425000;2.39;28;04;2016
29-04-2016;29.04.2016;t3pa;6.29;3495000;2.26;29;04;2016
03-05-2016;03.05.2016;t3pa;5.88;3425000;2.12;03;05;2016
06-05-2016;06.05.2016;t3pa;6.13;3495000;2.21;06;05;2016
09-05-2016;09.05.2016;t3pa;5.96;3425000;2.15;09;05;2016
10-05-2016;10.05.2016;t3pa;5.65;3425000;2.03;10;05;2016
12-05-2016;12.05.2016;t3pa;6.04;3425000;2.17;12;05;2016
13-05-2016;13.05.2016;t3pa;5.75;3495000;2.07;13;05;2016
17-05-2016;17.05.2016;t3pa;5.94;3425000;2.14;17;05;2016
19-05-2016;19.05.2016;t3pa;5.87;3425000;2.11;19;05;2016
20-05-2016;20.05.2016;t3pa;5.95;3495000;2.14;20;05;2016
23-05-2016;23.05.2016;t3pa;5.85;3425000;2.11;23;05;2016
24-05-2016;24.05.2016;t3pa;5.73;3425000;2.06;24;05;2016
27-05-2016;27.05.2016;t3pa;5.9;3495000;2.12;27;05;2016
31-05-2016;31.05.2016;t3pa;6;3425000;2.16;31;05;2016
02-06-2016;02.06.2016;t3pa;5.96;3425000;2.15;02;06;2016
03-06-2016;03.06.2016;t3pa;5.96;3495000;2.15;03;06;2016
06-06-2016;06.06.2016;t3pa;6.05;3425000;2.18;06;06;2016
07-06-2016;07.06.2016;t3pa;6.14;3425000;2.21;07;06;2016
09-06-2016;09.06.2016;t3pa;6.05;3425000;2.18;09;06;2016
10-06-2016;10.06.2016;t3pa;5.93;3495000;2.13;10;06;2016
13-06-2016;13.06.2016;t3pa;5.83;3425000;2.10;13;06;2016
14-06-2016;14.06.2016;t3pa;5.78;3425000;2.08;14;06;2016
16-06-2016;16.06.2016;t3pa;5.82;3425000;2.10;16;06;2016
17-06-2016;17.06.2016;t3pa;5.68;3495000;2.04;17;06;2016
20-06-2016;20.06.2016;t3pa;5.76;3425000;2.07;20;06;2016
21-06-2016;21.06.2016;t3pa;5.68;3425000;2.04;21;06;2016
22-06-2016;22.06.2016;t3pa;5.55;4407500;2.00;22;06;2016
23-06-2016;23.06.2016;t3pa;5.6;3425000;2.02;23;06;2016
24-06-2016;24.06.2016;t3pa;4.96;3495000;1.79;24;06;2016
27-06-2016;27.06.2016;t3pa;4.86;3425000;1.75;27;06;2016
28-06-2016;28.06.2016;t3pa;4.8;3425000;1.73;28;06;2016
30-06-2016;30.06.2016;t3pa;4.47;3425000;1.61;30;06;2016
01-07-2016;01.07.2016;t3pa;4.35;3495000;1.57;01;07;2016
04-07-2016;04.07.2016;t3pa;4.77;3425000;1.72;04;07;2016
05-07-2016;05.07.2016;t3pa;4.86;3425000;1.75;05;07;2016
07-07-2016;07.07.2016;t3pa;4.7;3425000;1.69;07;07;2016
08-07-2016;08.07.2016;t3pa;4.45;3495000;1.60;08;07;2016
11-07-2016;11.07.2016;t3pa;4.45;3425000;1.60;11;07;2016
12-07-2016;12.07.2016;t3pa;4.53;3425000;1.63;12;07;2016
14-07-2016;14.07.2016;t3pa;4.79;3425000;1.72;14;07;2016
15-07-2016;15.07.2016;t3pa;4.65;3495000;1.67;15;07;2016
18-07-2016;18.07.2016;t3pa;4.97;3425000;1.79;18;07;2016
19-07-2016;19.07.2016;t3pa;4.75;3425000;1.71;19;07;2016
20-07-2016;20.07.2016;t3pa;4.65;4407500;1.67;20;07;2016
21-07-2016;21.07.2016;t3pa;4.7;3425000;1.69;21;07;2016
22-07-2016;22.07.2016;t3pa;4.6;3495000;1.66;22;07;2016
25-07-2016;25.07.2016;t3pa;4.56;3425000;1.64;25;07;2016
26-07-2016;26.07.2016;t3pa;4.51;3425000;1.62;26;07;2016
28-07-2016;28.07.2016;t3pa;4.58;3425000;1.65;28;07;2016
29-07-2016;29.07.2016;t3pa;4.38;3495000;1.58;29;07;2016
01-08-2016;01.08.2016;t3pa;4.38;1712500;1.58;01;08;2016
02-08-2016;02.08.2016;t3pa;4.32;1712500;1.56;02;08;2016
04-08-2016;04.08.2016;t3pa;4.6;1712500;1.66;04;08;2016
05-08-2016;05.08.2016;t3pa;4.75;1747500;1.71;05;08;2016
08-08-2016;08.08.2016;t3pa;4.79;1712500;1.72;08;08;2016
09-08-2016;09.08.2016;t3pa;4.87;1712500;1.75;09;08;2016
11-08-2016;11.08.2016;t3pa;4.75;1712500;1.71;11;08;2016
12-08-2016;12.08.2016;t3pa;4.86;1747500;1.75;12;08;2016
16-08-2016;16.08.2016;t3pa;4.78;1712500;1.72;16;08;2016
17-08-2016;17.08.2016;t3pa;4.65;2644500;1.67;17;08;2016
18-08-2016;18.08.2016;t3pa;4.55;1712500;1.64;18;08;2016
19-08-2016;19.08.2016;t3pa;4.71;1747500;1.70;19;08;2016
26-08-2016;26.08.2016;t3pa;4.71;1747500;1.70;26;08;2016
02-09-2016;02.09.2016;t3pa;4.32;3495000;1.56;02;09;2016
05-09-2016;05.09.2016;t3pa;4.02;3664000;1.45;05;09;2016
06-09-2016;06.09.2016;t3pa;3.94;3664000;1.42;06;09;2016
08-09-2016;08.09.2016;t3pa;4.02;3664000;1.45;08;09;2016
09-09-2016;09.09.2016;t3pa;4.07;3495000;1.47;09;09;2016
12-09-2016;12.09.2016;t3pa;3.94;3664000;1.42;12;09;2016
13-09-2016;13.09.2016;t3pa;3.97;3664000;1.43;13;09;2016
15-09-2016;15.09.2016;t3pa;3.94;3664000;1.42;15;09;2016
16-09-2016;16.09.2016;t3pa;4.26;3495000;1.53;16;09;2016
19-09-2016;19.09.2016;t3pa;4.23;3664000;1.52;19;09;2016
20-09-2016;20.09.2016;t3pa;4.3;3664000;1.55;20;09;2016
22-09-2016;22.09.2016;t3pa;4.33;3664000;1.56;22;09;2016
23-09-2016;23.09.2016;t3pa;4.38;3495000;1.58;23;09;2016
26-09-2016;26.09.2016;t3pa;4.5;3664000;1.62;26;09;2016
27-09-2016;27.09.2016;t3pa;4.51;3664000;1.62;27;09;2016
29-09-2016;29.09.2016;t3pa;5.06;3664000;1.82;29;09;2016
30-09-2016;30.09.2016;t3pa;5;3495000;1.80;30;09;2016
04-10-2016;04.10.2016;t3pa;5.17;3664000;1.86;04;10;2016
06-10-2016;06.10.2016;t3pa;5.68;3664000;2.04;06;10;2016
07-10-2016;07.10.2016;t3pa;5.62;3495000;2.02;07;10;2016
10-10-2016;10.10.2016;t3pa;5.53;3664000;1.99;10;10;2016
11-10-2016;11.10.2016;t3pa;5.58;3664000;2.01;11;10;2016
13-10-2016;13.10.2016;t3pa;5.59;3664000;2.01;13;10;2016
14-10-2016;14.10.2016;t3pa;5.65;3495000;2.03;14;10;2016
17-10-2016;17.10.2016;t3pa;5.84;3664000;2.10;17;10;2016
18-10-2016;18.10.2016;t3pa;5.89;3664000;2.12;18;10;2016
20-10-2016;20.10.2016;t3pa;5.7;3664000;2.05;20;10;2016
21-10-2016;21.10.2016;t3pa;5.58;3495000;2.01;21;10;2016
24-10-2016;24.10.2016;t3pa;5.92;3664000;2.13;24;10;2016
25-10-2016;25.10.2016;t3pa;5.78;3664000;2.08;25;10;2016
27-10-2016;27.10.2016;t3pa;5.9;3664000;2.12;27;10;2016
28-10-2016;28.10.2016;t3pa;5.7;3495000;2.05;28;10;2016
31-10-2016;31.10.2016;t3pa;5.76;3664000;2.07;31;10;2016
03-11-2016;03.11.2016;t3pa;6.35;3664000;2.29;03;11;2016
04-11-2016;04.11.2016;t3pa;6.54;3495000;2.35;04;11;2016
07-11-2016;07.11.2016;t3pa;6.46;3664000;2.33;07;11;2016
08-11-2016;08.11.2016;t3pa;6.1;3664000;2.20;08;11;2016
10-11-2016;10.11.2016;t3pa;5.95;3664000;2.14;10;11;2016
11-11-2016;11.11.2016;t3pa;5.85;3495000;2.11;11;11;2016
14-11-2016;14.11.2016;t3pa;5.54;3664000;1.99;14;11;2016
15-11-2016;15.11.2016;t3pa;5.55;3664000;2.00;15;11;2016
17-11-2016;17.11.2016;t3pa;5.6;3664000;2.02;17;11;2016
18-11-2016;18.11.2016;t3pa;5.73;3495000;2.06;18;11;2016
21-11-2016;21.11.2016;t3pa;5.44;3664000;1.96;21;11;2016
22-11-2016;22.11.2016;t3pa;5.42;3664000;1.95;22;11;2016
24-11-2016;24.11.2016;t3pa;5.29;3664000;1.90;24;11;2016
25-11-2016;25.11.2016;t3pa;5.05;3495000;1.82;25;11;2016
28-11-2016;28.11.2016;t3pa;4.8;3664000;1.73;28;11;2016
29-11-2016;29.11.2016;t3pa;4.56;3664000;1.64;29;11;2016
01-12-2016;01.12.2016;t3pa;4.44;3664000;1.60;01;12;2016
02-12-2016;02.12.2016;t3pa;4.32;3495000;1.56;02;12;2016
05-12-2016;05.12.2016;t3pa;4.16;3664000;1.50;05;12;2016
06-12-2016;06.12.2016;t3pa;4.15;3664000;1.49;06;12;2016
08-12-2016;08.12.2016;t3pa;4.23;3664000;1.52;08;12;2016
09-12-2016;09.12.2016;t3pa;4.48;3495000;1.61;09;12;2016
12-12-2016;12.12.2016;t3pa;4.65;3664000;1.67;12;12;2016
13-12-2016;13.12.2016;t3pa;4.82;3664000;1.74;13;12;2016
15-12-2016;15.12.2016;t3pa;4.96;3684500;1.79;15;12;2016
16-12-2016;16.12.2016;t3pa;4.59;3495500;1.65;16;12;2016
09-01-2017;09.01.2017;t3pa;5;4261500;1.80;09;01;2017
10-01-2017;10.01.2017;t3pa;5.6;4261500;2.02;10;01;2017
12-01-2017;12.01.2017;t3pa;5.3;4261500;1.91;12;01;2017
13-01-2017;13.01.2017;t3pa;5.06;4473000;1.82;13;01;2017
16-01-2017;16.01.2017;t3pa;4.96;4261500;1.79;16;01;2017
17-01-2017;17.01.2017;t3pa;4.8;4261500;1.73;17;01;2017
19-01-2017;19.01.2017;t3pa;4.88;4261500;1.76;19;01;2017
20-01-2017;20.01.2017;t3pa;5.16;4473000;1.86;20;01;2017
23-01-2017;23.01.2017;t3pa;5.34;4261500;1.92;23;01;2017
24-01-2017;24.01.2017;t3pa;5.23;4261500;1.88;24;01;2017
26-01-2017;26.01.2017;t3pa;4.93;4261500;1.77;26;01;2017
27-01-2017;27.01.2017;t3pa;5.05;4473000;1.82;27;01;2017
30-01-2017;30.01.2017;t3pa;4.99;4261500;1.80;30;01;2017
31-01-2017;31.01.2017;t3pa;5.2;4261500;1.87;31;01;2017
02-02-2017;02.02.2017;t3pa;5.24;4261500;1.89;02;02;2017
03-02-2017;03.02.2017;t3pa;5.22;4473000;1.88;03;02;2017
06-02-2017;06.02.2017;t3pa;5.08;4261500;1.83;06;02;2017
07-02-2017;07.02.2017;t3pa;5.08;4261500;1.83;07;02;2017
09-02-2017;09.02.2017;t3pa;5.25;4261500;1.89;09;02;2017
10-02-2017;10.02.2017;t3pa;5.3;4473000;1.91;10;02;2017
13-02-2017;13.02.2017;t3pa;5.07;4261500;1.83;13;02;2017
14-02-2017;14.02.2017;t3pa;4.95;4261500;1.78;14;02;2017
16-02-2017;16.02.2017;t3pa;4.96;4261500;1.79;16;02;2017
17-02-2017;17.02.2017;t3pa;4.85;4473000;1.75;17;02;2017
20-02-2017;20.02.2017;t3pa;5.05;4261500;1.82;20;02;2017
21-02-2017;21.02.2017;t3pa;5.09;4261500;1.83;21;02;2017
23-02-2017;23.02.2017;t3pa;5.17;4261500;1.86;23;02;2017
24-02-2017;24.02.2017;t3pa;5.31;4473000;1.91;24;02;2017
27-02-2017;27.02.2017;t3pa;5.28;4261500;1.90;27;02;2017
28-02-2017;28.02.2017;t3pa;5.15;4261500;1.85;28;02;2017
02-03-2017;02.03.2017;t3pa;5.74;4261500;2.07;02;03;2017
03-03-2017;03.03.2017;t3pa;5.55;4473000;2.00;03;03;2017
06-03-2017;06.03.2017;t3pa;5.47;4261500;1.97;06;03;2017
07-03-2017;07.03.2017;t3pa;5.43;4261500;1.95;07;03;2017
09-03-2017;09.03.2017;t3pa;5.16;4261500;1.86;09;03;2017
10-03-2017;10.03.2017;t3pa;5.08;4473000;1.83;10;03;2017
13-03-2017;13.03.2017;t3pa;5.11;4261500;1.84;13;03;2017
14-03-2017;14.03.2017;t3pa;5.16;4261500;1.86;14;03;2017
16-03-2017;16.03.2017;t3pa;5.07;4261500;1.83;16;03;2017
17-03-2017;17.03.2017;t3pa;5.13;4473000;1.85;17;03;2017
20-03-2017;20.03.2017;t3pa;5.05;4261500;1.82;20;03;2017
21-03-2017;21.03.2017;t3pa;4.93;4261500;1.77;21;03;2017
23-03-2017;23.03.2017;t3pa;4.98;4261500;1.79;23;03;2017
24-03-2017;24.03.2017;t3pa;4.88;4473000;1.76;24;03;2017
27-03-2017;27.03.2017;t3pa;4.67;4261500;1.68;27;03;2017
28-03-2017;28.03.2017;t3pa;4.63;4261500;1.67;28;03;2017
29-03-2017;29.03.2017;t3pa;4.71;5738500;1.70;29;03;2017
30-03-2017;30.03.2017;t3pa;4.63;4261500;1.67;30;03;2017
31-03-2017;31.03.2017;t3pa;4.85;4473000;1.75;31;03;2017
03-04-2017;03.04.2017;t3pa;4.7;4261500;1.69;03;04;2017
04-04-2017;04.04.2017;t3pa;4.78;4261500;1.72;04;04;2017
06-04-2017;06.04.2017;t3pa;4.86;4261500;1.75;06;04;2017
07-04-2017;07.04.2017;t3pa;5.06;4473000;1.82;07;04;2017
10-04-2017;10.04.2017;t3pa;4.84;4261500;1.74;10;04;2017
11-04-2017;11.04.2017;t3pa;4.77;4261500;1.72;11;04;2017
12-04-2017;12.04.2017;t3pa;4.84;4857000;1.74;12;04;2017
13-04-2017;13.04.2017;t3pa;4.93;4261500;1.77;13;04;2017
18-04-2017;18.04.2017;t3pa;4.85;4261500;1.75;18;04;2017
20-04-2017;20.04.2017;t3pa;4.76;4261500;1.71;20;04;2017
21-04-2017;21.04.2017;t3pa;4.73;4473000;1.70;21;04;2017
24-04-2017;24.04.2017;t3pa;4.7;4261500;1.69;24;04;2017
25-04-2017;25.04.2017;t3pa;4.62;4261500;1.66;25;04;2017
26-04-2017;26.04.2017;t3pa;4.49;4857000;1.62;26;04;2017
27-04-2017;27.04.2017;t3pa;4.57;4261500;1.65;27;04;2017
28-04-2017;28.04.2017;t3pa;4.52;4473000;1.63;28;04;2017
02-05-2017;02.05.2017;t3pa;4.48;4261500;1.61;02;05;2017
04-05-2017;04.05.2017;t3pa;4.35;4261500;1.57;04;05;2017
05-05-2017;05.05.2017;t3pa;4.52;4473000;1.63;05;05;2017
08-05-2017;08.05.2017;t3pa;4.45;4261500;1.60;08;05;2017
09-05-2017;09.05.2017;t3pa;4.37;4261500;1.57;09;05;2017
10-05-2017;10.05.2017;t3pa;4.49;4857000;1.62;10;05;2017
11-05-2017;11.05.2017;t3pa;4.37;4261500;1.57;11;05;2017
12-05-2017;12.05.2017;t3pa;4.26;4473000;1.53;12;05;2017
15-05-2017;15.05.2017;t3pa;4.41;4261500;1.59;15;05;2017
16-05-2017;16.05.2017;t3pa;4.45;4261500;1.60;16;05;2017
18-05-2017;18.05.2017;t3pa;4.68;4261500;1.68;18;05;2017
19-05-2017;19.05.2017;t3pa;4.77;4473000;1.72;19;05;2017
22-05-2017;22.05.2017;t3pa;4.87;4261500;1.75;22;05;2017
23-05-2017;23.05.2017;t3pa;4.88;4261500;1.76;23;05;2017
24-05-2017;24.05.2017;t3pa;4.81;4857000;1.73;24;05;2017
30-05-2017;30.05.2017;t3pa;5.1;4261500;1.84;30;05;2017
01-06-2017;01.06.2017;t3pa;5.05;4261500;1.82;01;06;2017
02-06-2017;02.06.2017;t3pa;5.07;4473000;1.83;02;06;2017
06-06-2017;06.06.2017;t3pa;5.16;4261500;1.86;06;06;2017
07-06-2017;07.06.2017;t3pa;4.97;4857000;1.79;07;06;2017
08-06-2017;08.06.2017;t3pa;4.96;4261500;1.79;08;06;2017
09-06-2017;09.06.2017;t3pa;4.98;4473000;1.79;09;06;2017
12-06-2017;12.06.2017;t3pa;5.03;4261500;1.81;12;06;2017
13-06-2017;13.06.2017;t3pa;4.99;4261500;1.80;13;06;2017
19-06-2017;19.06.2017;t3pa;4.84;4261500;1.74;19;06;2017
20-06-2017;20.06.2017;t3pa;4.99;4261500;1.80;20;06;2017
21-06-2017;21.06.2017;t3pa;4.95;4857000;1.78;21;06;2017
22-06-2017;22.06.2017;t3pa;4.81;4261500;1.73;22;06;2017
23-06-2017;23.06.2017;t3pa;4.87;4473000;1.75;23;06;2017
26-06-2017;26.06.2017;t3pa;4.84;4261500;1.74;26;06;2017
27-06-2017;27.06.2017;t3pa;4.8;4261500;1.73;27;06;2017
29-06-2017;29.06.2017;t3pa;5.05;4261500;1.82;29;06;2017
30-06-2017;30.06.2017;t3pa;5.02;4473000;1.81;30;06;2017
03-07-2017;03.07.2017;t3pa;4.98;4261500;1.79;03;07;2017
04-07-2017;04.07.2017;t3pa;5.06;4261500;1.82;04;07;2017
05-07-2017;05.07.2017;t3pa;5.1;4857000;1.84;05;07;2017
06-07-2017;06.07.2017;t3pa;5.07;4261500;1.83;06;07;2017
07-07-2017;07.07.2017;t3pa;5.24;4473000;1.89;07;07;2017
10-07-2017;10.07.2017;t3pa;5.5;4261500;1.98;10;07;2017
11-07-2017;11.07.2017;t3pa;5.37;4261500;1.93;11;07;2017
13-07-2017;13.07.2017;t3pa;5.46;4261500;1.97;13;07;2017
14-07-2017;14.07.2017;t3pa;5.27;4473000;1.90;14;07;2017
17-07-2017;17.07.2017;t3pa;5.4;4261500;1.94;17;07;2017
18-07-2017;18.07.2017;t3pa;5.46;4261500;1.97;18;07;2017
19-07-2017;19.07.2017;t3pa;5.39;4857000;1.94;19;07;2017
20-07-2017;20.07.2017;t3pa;5.35;4261500;1.93;20;07;2017
21-07-2017;21.07.2017;t3pa;5.23;4473000;1.88;21;07;2017
24-07-2017;24.07.2017;t3pa;5.04;4261500;1.81;24;07;2017
25-07-2017;25.07.2017;t3pa;5.12;4261500;1.84;25;07;2017
27-07-2017;27.07.2017;t3pa;5.2;4261500;1.87;27;07;2017
28-07-2017;28.07.2017;t3pa;5.06;4473000;1.82;28;07;2017
31-07-2017;31.07.2017;t3pa;5.23;4261500;1.88;31;07;2017
01-08-2017;01.08.2017;t3pa;5.6;2131500;2.02;01;08;2017
02-08-2017;02.08.2017;t3pa;5.29;2428500;1.90;02;08;2017
03-08-2017;03.08.2017;t3pa;5.38;2131500;1.94;03;08;2017
04-08-2017;04.08.2017;t3pa;5.33;2236500;1.92;04;08;2017
07-08-2017;07.08.2017;t3pa;5.24;2131500;1.89;07;08;2017
08-08-2017;08.08.2017;t3pa;5.26;2131500;1.89;08;08;2017
10-08-2017;10.08.2017;t3pa;5.4;2131500;1.94;10;08;2017
11-08-2017;11.08.2017;t3pa;5.35;2236500;1.93;11;08;2017
14-08-2017;14.08.2017;t3pa;5.41;2131500;1.95;14;08;2017
16-08-2017;16.08.2017;t3pa;5.62;2428500;2.02;16;08;2017
17-08-2017;17.08.2017;t3pa;5.9;2131500;2.12;17;08;2017
18-08-2017;18.08.2017;t3pa;5.8;2236500;2.09;18;08;2017
21-08-2017;21.08.2017;t3pa;5.81;2131500;2.09;21;08;2017
22-08-2017;22.08.2017;t3pa;5.75;2131500;2.07;22;08;2017
24-08-2017;24.08.2017;t3pa;5.98;2131500;2.15;24;08;2017
25-08-2017;25.08.2017;t3pa;5.93;2236500;2.13;25;08;2017
29-08-2017;29.08.2017;t3pa;6.07;2131500;2.19;29;08;2017
30-08-2017;30.08.2017;t3pa;6.02;2428500;2.17;30;08;2017
31-08-2017;31.08.2017;t3pa;5.91;2131500;2.13;31;08;2017
01-09-2017;01.09.2017;t3pa;5.88;4473000;2.12;01;09;2017
04-09-2017;04.09.2017;t3pa;5.8;4261500;2.09;04;09;2017
05-09-2017;05.09.2017;t3pa;6.04;4261500;2.17;05;09;2017
08-09-2017;08.09.2017;t3pa;6.9;4473000;2.48;08;09;2017
11-09-2017;11.09.2017;t3pa;6.8;5329500;2.45;11;09;2017
12-09-2017;12.09.2017;t3pa;6.65;5329500;2.39;12;09;2017
13-09-2017;13.09.2017;t3pa;6.95;4857000;2.50;13;09;2017
14-09-2017;14.09.2017;t3pa;7.42;5329500;2.67;14;09;2017
15-09-2017;15.09.2017;t3pa;6.96;4473000;2.51;15;09;2017
18-09-2017;18.09.2017;t3pa;6.85;5319000;2.47;18;09;2017
19-09-2017;19.09.2017;t3pa;6.95;4261500;2.50;19;09;2017
21-09-2017;21.09.2017;t3pa;6.68;4261500;2.40;21;09;2017
22-09-2017;22.09.2017;t3pa;6.5;4473000;2.34;22;09;2017
25-09-2017;25.09.2017;t3pa;6.8;4261500;2.45;25;09;2017
26-09-2017;26.09.2017;t3pa;6.97;4261500;2.51;26;09;2017
27-09-2017;27.09.2017;t3pa;6.75;4857000;2.43;27;09;2017
28-09-2017;28.09.2017;t3pa;6.83;4261500;2.46;28;09;2017
29-09-2017;29.09.2017;t3pa;7.09;4473000;2.55;29;09;2017
02-10-2017;02.10.2017;t3pa;7;4261500;2.52;02;10;2017
05-10-2017;05.10.2017;t3pa;6.92;4261500;2.49;05;10;2017
06-10-2017;06.10.2017;t3pa;6.77;4473000;2.44;06;10;2017
09-10-2017;09.10.2017;t3pa;6.92;4261500;2.49;09;10;2017
10-10-2017;10.10.2017;t3pa;6.9;4261500;2.48;10;10;2017
11-10-2017;11.10.2017;t3pa;7.4;4857000;2.66;11;10;2017
12-10-2017;12.10.2017;t3pa;7.37;4261500;2.65;12;10;2017
13-10-2017;13.10.2017;t3pa;7.3;4473000;2.63;13;10;2017
16-10-2017;16.10.2017;t3pa;7.25;4261500;2.61;16;10;2017
17-10-2017;17.10.2017;t3pa;7.45;4261500;2.68;17;10;2017
19-10-2017;19.10.2017;t3pa;7.86;4261500;2.83;19;10;2017
20-10-2017;20.10.2017;t3pa;7.56;4473000;2.72;20;10;2017
23-10-2017;23.10.2017;t3pa;7.43;4261500;2.67;23;10;2017
24-10-2017;24.10.2017;t3pa;7.41;4261500;2.67;24;10;2017
25-10-2017;25.10.2017;t3pa;7.41;4857000;2.67;25;10;2017
26-10-2017;26.10.2017;t3pa;7.46;4261500;2.69;26;10;2017
27-10-2017;27.10.2017;t3pa;7.25;4473000;2.61;27;10;2017
30-10-2017;30.10.2017;t3pa;7.15;4261500;2.57;30;10;2017
31-10-2017;31.10.2017;t3pa;7.11;4261500;2.56;31;10;2017
02-11-2017;02.11.2017;t3pa;7.52;4261500;2.71;02;11;2017
06-11-2017;06.11.2017;t3pa;7.91;4261500;2.85;06;11;2017
07-11-2017;07.11.2017;t3pa;7.89;4261500;2.84;07;11;2017
08-11-2017;08.11.2017;t3pa;7.62;4857000;2.74;08;11;2017
09-11-2017;09.11.2017;t3pa;7.79;4261500;2.80;09;11;2017
10-11-2017;10.11.2017;t3pa;7.35;5591500;2.65;10;11;2017
13-11-2017;13.11.2017;t3pa;7.26;4261500;2.61;13;11;2017
14-11-2017;14.11.2017;t3pa;7.26;4261500;2.61;14;11;2017
16-11-2017;16.11.2017;t3pa;7.68;4261500;2.76;16;11;2017
17-11-2017;17.11.2017;t3pa;7.43;5591500;2.67;17;11;2017
20-11-2017;20.11.2017;t3pa;7.32;4261500;2.64;20;11;2017
21-11-2017;21.11.2017;t3pa;7.51;4261500;2.70;21;11;2017
22-11-2017;22.11.2017;t3pa;7.46;4857000;2.69;22;11;2017
23-11-2017;23.11.2017;t3pa;7.37;4261500;2.65;23;11;2017
24-11-2017;24.11.2017;t3pa;7.7;5591000;2.77;24;11;2017
27-11-2017;27.11.2017;t3pa;7.69;4261500;2.77;27;11;2017
28-11-2017;28.11.2017;t3pa;7.59;4261500;2.73;28;11;2017
30-11-2017;30.11.2017;t3pa;7.6;4261500;2.74;30;11;2017
01-12-2017;01.12.2017;t3pa;7.5;5591000;2.70;01;12;2017
04-12-2017;04.12.2017;t3pa;7.63;4261500;2.75;04;12;2017
05-12-2017;05.12.2017;t3pa;7.49;4261500;2.70;05;12;2017
06-12-2017;06.12.2017;t3pa;7.38;4855000;2.66;06;12;2017
07-12-2017;07.12.2017;t3pa;7.23;4261500;2.60;07;12;2017
08-12-2017;08.12.2017;t3pa;7.24;4473000;2.61;08;12;2017
11-12-2017;11.12.2017;t3pa;7.1;4261500;2.56;11;12;2017
12-12-2017;12.12.2017;t3pa;7.37;4261500;2.65;12;12;2017
14-12-2017;14.12.2017;t3pa;6.96;4273000;2.51;14;12;2017
15-12-2017;15.12.2017;t3pa;7.07;4481000;2.55;15;12;2017
08-01-2018;08.01.2018;t3pa;7.83;4213000;2.82;08;01;2018
09-01-2018;09.01.2018;t3pa;7.68;4213000;2.76;09;01;2018
11-01-2018;11.01.2018;t3pa;7.89;4213000;2.84;11;01;2018
12-01-2018;12.01.2018;t3pa;7.79;4360000;2.80;12;01;2018
15-01-2018;15.01.2018;t3pa;7.72;4213000;2.78;15;01;2018
16-01-2018;16.01.2018;t3pa;7.77;4213000;2.80;16;01;2018
17-01-2018;17.01.2018;t3pa;7.99;3547000;2.88;17;01;2018
18-01-2018;18.01.2018;t3pa;8.26;4213000;2.97;18;01;2018
19-01-2018;19.01.2018;t3pa;8.6;4360000;3.10;19;01;2018
22-01-2018;22.01.2018;t3pa;8.7;4213000;3.13;22;01;2018
23-01-2018;23.01.2018;t3pa;8.88;4213000;3.20;23;01;2018
25-01-2018;25.01.2018;t3pa;9.34;4213000;3.36;25;01;2018
26-01-2018;26.01.2018;t3pa;9.02;4360000;3.25;26;01;2018
29-01-2018;29.01.2018;t3pa;9.06;4213000;3.26;29;01;2018
30-01-2018;30.01.2018;t3pa;8.86;4213000;3.19;30;01;2018
31-01-2018;31.01.2018;t3pa;8.78;3547000;3.16;31;01;2018
01-02-2018;01.02.2018;t3pa;9.37;4213000;3.37;01;02;2018
02-02-2018;02.02.2018;t3pa;9.04;4360000;3.25;02;02;2018
05-02-2018;05.02.2018;t3pa;8.66;4213000;3.12;05;02;2018
06-02-2018;06.02.2018;t3pa;8.84;4213000;3.18;06;02;2018
08-02-2018;08.02.2018;t3pa;8.93;4213000;3.21;08;02;2018
09-02-2018;09.02.2018;t3pa;8.97;4360000;3.23;09;02;2018
12-02-2018;12.02.2018;t3pa;9.08;4213000;3.27;12;02;2018
13-02-2018;13.02.2018;t3pa;9.53;4213000;3.43;13;02;2018
14-02-2018;14.02.2018;t3pa;9.88;3547000;3.56;14;02;2018
15-02-2018;15.02.2018;t3pa;9.64;4213000;3.47;15;02;2018
16-02-2018;16.02.2018;t3pa;9.53;4360000;3.43;16;02;2018
19-02-2018;19.02.2018;t3pa;9.58;4213000;3.45;19;02;2018
20-02-2018;20.02.2018;t3pa;9.7;4213000;3.49;20;02;2018
22-02-2018;22.02.2018;t3pa;9.56;4213000;3.44;22;02;2018
23-02-2018;23.02.2018;t3pa;9.68;4360000;3.48;23;02;2018
26-02-2018;26.02.2018;t3pa;9.56;4213000;3.44;26;02;2018
27-02-2018;27.02.2018;t3pa;9.54;4213000;3.43;27;02;2018
28-02-2018;28.02.2018;t3pa;9.99;3547000;3.60;28;02;2018
01-03-2018;01.03.2018;t3pa;9.92;4213000;3.57;01;03;2018
02-03-2018;02.03.2018;t3pa;9.89;4360000;3.56;02;03;2018
05-03-2018;05.03.2018;t3pa;10.05;4213000;3.62;05;03;2018
06-03-2018;06.03.2018;t3pa;10.28;4213000;3.70;06;03;2018
08-03-2018;08.03.2018;t3pa;10.77;4213000;3.88;08;03;2018
09-03-2018;09.03.2018;t3pa;11.1;4360000;4.00;09;03;2018
12-03-2018;12.03.2018;t3pa;11.32;4213000;4.08;12;03;2018
13-03-2018;13.03.2018;t3pa;11.03;4213000;3.97;13;03;2018
