,wind,solar,price
2024-04-09 14,0.2837,0.7217,-2.0000
2024-04-09 15,0.2896,0.6792,-2.0000
2024-04-09 16,0.2888,0.5103,-2.0000
2024-04-09 17,0.1680,0.2861,36.9375
2024-04-09 18,0.1920,0.0567,67.6250
2024-04-09 19,0.1987,0.0004,65.8750
2024-04-09 20,0.1742,0.0000,51.2812
2024-04-09 21,0.1646,0.0000,40.6875
2024-04-09 22,0.1600,0.0000,38.0312
2024-04-09 23,0.1288,0.0000,50.4375
2024-04-10 00,0.1133,0.0000,32.3125
2024-04-10 01,0.0212,0.0000,40.5625
2024-04-10 02,0.0214,0.0000,36.7812
2024-04-10 03,0.0132,0.0000,22.4688
2024-04-10 04,0.0029,0.0000,31.2500
2024-04-10 05,0.0217,0.0006,59.0625
2024-04-10 06,0.0181,0.0316,68.6875
2024-04-10 07,0.0534,0.1697,59.3125
2024-04-10 08,0.0324,0.3840,15.0938
2024-04-10 09,0.0165,0.5068,16.4062
2024-04-10 10,0.0285,0.5293,18.0000
2024-04-10 11,0.0230,0.5815,18.9531
2024-04-10 12,0.0257,0.5850,14.5234
2024-04-10 13,0.1409,0.5972,-2.0000
2024-04-10 14,0.1570,0.5225,13.0391
2024-04-10 15,0.1263,0.4692,6.7656
2024-04-10 16,0.1284,0.3879,15.6875
2024-04-10 17,0.1583,0.2123,53.9062
2024-04-10 18,0.2028,0.0403,91.2500
2024-04-10 19,0.2085,0.0002,95.2500
2024-04-10 20,0.2043,0.0000,73.3125
2024-04-10 21,0.1866,0.0000,60.7188
2024-04-10 22,0.1490,0.0000,69.0625
2024-04-10 23,0.1443,0.0000,55.1250
2024-04-11 00,0.1017,0.0000,48.1875
2024-04-11 01,0.1141,0.0000,51.6562
2024-04-11 02,0.2274,0.0000,29.1094
2024-04-11 03,0.2296,0.0000,33.5938
2024-04-11 04,0.3181,0.0000,13.5078
2024-04-11 05,0.4299,0.0004,43.4375
2024-04-11 06,0.4526,0.0359,17.8125
2024-04-11 07,0.5269,0.2133,5.0352
2024-04-11 08,0.4924,0.4248,-2.0000
2024-04-11 09,0.4807,0.5312,-2.0000
2024-04-11 10,0.4558,0.5239,-2.0000
2024-04-11 11,0.4297,0.6152,-2.0000
2024-04-11 12,0.4436,0.5684,-2.0000
2024-04-11 13,0.3374,0.5903,-2.0000
2024-04-11 14,0.3579,0.5933,-2.0000
2024-04-11 15,0.3542,0.5303,-2.0000
2024-04-11 16,0.2764,0.4194,-2.0000
2024-04-11 17,0.0760,0.2747,9.1875
2024-04-11 18,0.1344,0.0568,38.6875
2024-04-11 19,0.1475,0.0004,55.4375
2024-04-11 20,0.1975,0.0001,31.2188
2024-04-11 21,0.2671,0.0000,23.8750
2024-04-11 22,0.3315,0.0000,22.2969
2024-04-11 23,0.3777,0.0000,27.2344
2024-04-12 00,0.3594,0.0000,9.0000
2024-04-12 01,0.3110,0.0000,10.8984
2024-04-12 02,0.3093,0.0000,21.2656
2024-04-12 03,0.2622,0.0000,-2.0000
2024-04-12 04,0.3137,0.0000,3.2266
2024-04-12 05,0.3440,0.0006,7.7695
2024-04-12 06,0.3765,0.0457,-1.2236
2024-04-12 07,0.4587,0.2255,-2.0000
2024-04-12 08,0.4404,0.4419,-2.0000
2024-04-12 09,0.4614,0.5854,-2.0000
2024-04-12 10,0.4624,0.6597,-2.0000
2024-04-12 11,0.4773,0.7192,-2.0000
2024-04-12 12,0.5962,0.6602,-2.0000
2024-04-12 13,0.6099,0.6528,-2.0000
2024-04-12 14,0.6084,0.6748,-2.0000
2024-04-12 15,0.5610,0.5879,-2.0000
2024-04-12 16,0.5972,0.4365,-2.0000
2024-04-12 17,0.6479,0.2416,-2.0000
2024-04-12 18,0.6113,0.0416,-2.0000
2024-04-12 19,0.6104,0.0000,-2.0000
2024-04-12 20,0.5781,0.0001,60.2500
2024-04-12 21,0.5698,0.0000,42.1250
2024-04-12 22,0.5601,0.0000,42.3125
2024-04-12 23,0.5552,0.0000,11.3203
2024-04-13 00,0.5195,0.0000,4.8945
2024-04-13 01,0.5107,0.0000,1.7646
2024-04-13 02,0.4905,0.0000,27.3125
2024-04-13 03,0.4802,0.0000,23.8281
2024-04-13 04,0.4778,0.0000,33.8438
2024-04-13 05,0.4365,0.0003,25.9062
2024-04-13 06,0.4158,0.0252,1.0410
2024-04-13 07,0.3838,0.1526,-2.0000
2024-04-13 08,0.3013,0.3511,-2.0000
2024-04-13 09,0.2230,0.4868,-2.0000
2024-04-13 10,0.2047,0.5610,-2.0000
2024-04-13 11,0.1130,0.6499,-2.0000
2024-04-13 12,0.1542,0.5928,-2.0000
2024-04-13 13,0.2063,0.5347,-2.0000
2024-04-13 14,0.2241,0.4580,-2.0000
2024-04-13 15,0.2178,0.4583,-2.0000
2024-04-13 16,0.2249,0.3938,-0.0049
2024-04-13 17,0.2385,0.2214,14.8125
2024-04-13 18,0.2474,0.0392,51.0938
2024-04-13 19,0.2517,0.0000,41.0000
2024-04-13 20,0.2227,0.0001,34.8125
2024-04-13 21,0.2194,0.0000,5.4336
2024-04-13 22,0.2319,0.0000,13.3047
2024-04-13 23,0.2322,0.0000,-2.0000
2024-04-14 00,0.2450,0.0000,-2.0000
2024-04-14 01,0.2712,0.0000,-2.0000
2024-04-14 02,0.3037,0.0000,13.0469
2024-04-14 03,0.2808,0.0000,7.1367
2024-04-14 04,0.2559,0.0000,2.4570
2024-04-14 05,0.2395,0.0001,-2.0000
2024-04-14 06,0.2820,0.0142,-2.0000
2024-04-14 07,0.3171,0.0947,-2.0000
2024-04-14 08,0.2957,0.1827,-2.0000
2024-04-14 09,0.2666,0.2668,-2.0000
2024-04-14 10,0.2052,0.3604,-2.0000
2024-04-14 11,0.1740,0.4536,-2.0000
2024-04-14 12,0.1486,0.4854,-2.0000
2024-04-14 13,0.1697,0.4578,-2.0000
2024-04-14 14,0.2490,0.4646,-2.0000
2024-04-14 15,0.2566,0.4902,-2.0000
2024-04-14 16,0.2507,0.3318,-2.0000
2024-04-14 17,0.2612,0.1658,-2.0000
2024-04-14 18,0.2466,0.0356,-2.0000
2024-04-14 19,0.3577,0.0005,-2.0000
2024-04-14 20,0.4475,0.0001,2.0684
2024-04-14 21,0.5801,0.0000,-2.0000
2024-04-14 22,0.6001,0.0001,9.3594
2024-04-14 23,0.6030,0.0000,-2.0000
2024-04-15 00,0.6152,0.0000,1.0176
2024-04-15 01,0.6655,0.0000,2.5703
2024-04-15 02,0.5605,0.0000,5.3516
2024-04-15 03,0.5547,0.0000,-2.0000
2024-04-15 04,0.5493,0.0000,2.5332
2024-04-15 05,0.5469,0.0008,10.5703
2024-04-15 06,0.5464,0.0532,10.4375
2024-04-15 07,0.5371,0.2206,0.9028
2024-04-15 08,0.5132,0.3989,-2.0000
2024-04-15 09,0.5278,0.4436,-2.0000
2024-04-15 10,0.6128,0.4058,-2.0000
2024-04-15 11,0.6611,0.4304,-2.0000
2024-04-15 12,0.6357,0.4377,-2.0000
2024-04-15 13,0.5830,0.4521,-2.0000
2024-04-15 14,0.5410,0.5190,-2.0000
2024-04-15 15,0.5317,0.5249,-2.0000
2024-04-15 16,0.5278,0.3992,-2.0000
2024-04-15 17,0.4905,0.2195,-2.0000
2024-04-15 18,0.4055,0.0465,19.6094
2024-04-15 19,0.3899,0.0012,38.9688
2024-04-15 20,0.3374,0.0002,3.7344
2024-04-15 21,0.2446,0.0000,29.8750
2024-04-15 22,0.0580,0.0001,59.5312
2024-04-15 23,0.0816,0.0000,51.9375
2024-04-16 00,0.0944,0.0000,44.1250
2024-04-16 01,0.1367,0.0000,33.1250
2024-04-16 02,0.0156,0.0000,36.5000
2024-04-16 03,0.0133,0.0000,57.8125
2024-04-16 04,0.0696,0.0000,41.8438
2024-04-16 05,0.0410,0.0006,54.5000
2024-04-16 06,0.0124,0.0466,75.1250
2024-04-16 07,0.0496,0.1757,43.5938
2024-04-16 08,0.0568,0.3420,29.7969
2024-04-16 09,0.0431,0.3767,18.9375
2024-04-16 10,0.0241,0.3457,28.4688
2024-04-16 11,0.0026,0.3848,26.6406
2024-04-16 12,0.0291,0.4099,13.5469
2024-04-16 13,0.0293,0.3623,2.4141
2024-04-16 14,0.0036,0.4985,2.5117
2024-04-16 15,0.0666,0.5044,0.8169
2024-04-16 16,0.0075,0.3921,31.8125
2024-04-16 17,0.0029,0.2025,63.6250
2024-04-16 18,0.0529,0.0396,89.2500
2024-04-16 19,0.0180,0.0009,93.8125
2024-04-16 20,0.0083,0.0002,67.8125
2024-04-16 21,0.0268,0.0000,87.3750
2024-04-16 22,0.0211,0.0001,80.0625
2024-04-16 23,0.0020,0.0000,76.3750
2024-04-17 00,0.0026,0.0000,54.9688
2024-04-17 01,0.0858,0.0000,22.0469
2024-04-17 02,0.0265,0.0000,28.8750
2024-04-17 03,0.0320,0.0000,31.6875
2024-04-17 04,0.0174,0.0000,41.1562
2024-04-17 05,0.0093,0.0006,56.9062
2024-04-17 06,0.0347,0.0468,74.6875
2024-04-17 07,0.0218,0.1749,83.3750
2024-04-17 08,0.0142,0.3452,55.3125
2024-04-17 09,0.0531,0.3870,42.3750
2024-04-17 10,0.0615,0.4561,34.5625
2024-04-17 11,0.1079,0.5151,34.9375
2024-04-17 12,0.1115,0.5532,27.6562
2024-04-17 13,0.1301,0.5332,19.1719
2024-04-17 14,0.1260,0.5630,-1.7695
2024-04-17 15,0.1475,0.5127,17.0000
2024-04-17 16,0.1414,0.4014,47.3750
2024-04-17 17,0.1658,0.2137,65.5625
2024-04-17 18,0.2037,0.0551,56.2188
2024-04-17 19,0.2476,0.0011,55.7812
2024-04-17 20,0.2517,0.0002,35.2188
2024-04-17 21,0.2476,0.0000,41.3750
2024-04-17 22,0.2246,0.0001,46.6875
2024-04-17 23,0.2145,0.0000,36.9062
2024-04-18 00,0.2096,0.0000,52.4062
2024-04-18 01,0.2021,0.0000,60.4062
2024-04-18 02,0.1742,0.0000,67.5000
2024-04-18 03,0.1658,0.0000,31.6562
2024-04-18 04,0.1675,0.0000,23.5312
2024-04-18 05,0.2310,0.0003,26.7969
2024-04-18 06,0.2852,0.0292,33.0938
2024-04-18 07,0.3157,0.1407,31.0156
2024-04-18 08,0.3130,0.2417,15.6719
2024-04-18 09,0.3130,0.3647,18.9844
2024-04-18 10,0.3462,0.4546,5.9141
2024-04-18 11,0.3882,0.4412,-1.5469
2024-04-18 12,0.3914,0.5059,-2.0000
2024-04-18 13,0.4202,0.4673,-2.0000
2024-04-18 14,0.4824,0.4509,10.1875
2024-04-18 15,0.4954,0.3284,12.1016
2024-04-18 16,0.4832,0.2622,20.0938
2024-04-18 17,0.5317,0.1555,5.5156
2024-04-18 18,0.5293,0.0403,33.4062
2024-04-18 19,0.4946,0.0005,43.4062
2024-04-18 20,0.4888,0.0001,14.8750
2024-04-18 21,0.4502,0.0000,17.8594
2024-04-18 22,0.3489,0.0000,27.6562
2024-04-18 23,0.3420,0.0000,26.1250
2024-04-19 00,0.2793,0.0000,17.0156
2024-04-19 01,0.2532,0.0000,3.3164
2024-04-19 02,0.2407,0.0000,-2.0000
2024-04-19 03,0.2482,0.0000,-2.0000
2024-04-19 04,0.2462,0.0000,28.6094
2024-04-19 05,0.2190,0.0002,45.5312
2024-04-19 06,0.1514,0.0356,36.2812
2024-04-19 07,0.1163,0.1443,38.2500
2024-04-19 08,0.0849,0.2556,25.7188
2024-04-19 09,0.0199,0.3721,6.7578
2024-04-19 10,0.0069,0.5010,5.2109
2024-04-19 11,0.0191,0.4587,8.9688
2024-04-19 12,0.0194,0.4692,9.1875
2024-04-19 13,0.0015,0.4690,17.7500
2024-04-19 14,0.0853,0.4216,27.6562
2024-04-19 15,0.0362,0.3743,30.3750
2024-04-19 16,0.0178,0.3042,48.3750
2024-04-19 17,0.0378,0.1899,61.9062
2024-04-19 18,0.0159,0.0496,92.6250
2024-04-19 19,0.0193,0.0013,90.5625
2024-04-19 20,0.0260,0.0002,71.5625
2024-04-19 21,0.0118,0.0000,59.8438
2024-04-19 22,0.0296,0.0000,59.0000
2024-04-19 23,0.0412,0.0000,56.8438
2024-04-20 00,0.0816,0.0000,33.8438
2024-04-20 01,0.0106,0.0000,26.8594
2024-04-20 02,0.0077,0.0000,26.2812
2024-04-20 03,0.0365,0.0000,10.1875
2024-04-20 04,0.0259,0.0000,35.2188
2024-04-20 05,0.0027,0.0006,42.1562
2024-04-20 06,0.0471,0.0455,23.1094
2024-04-20 07,0.0052,0.2008,20.7188
2024-04-20 08,0.0068,0.3569,-2.0000
2024-04-20 09,0.0300,0.4299,-2.0000
2024-04-20 10,0.0431,0.5107,-2.0000
2024-04-20 11,0.0040,0.4683,10.3047
2024-04-20 12,0.0061,0.4639,33.5000
2024-04-20 13,0.0023,0.4546,38.9062
2024-04-20 14,0.0067,0.4385,30.5312
2024-04-20 15,0.1031,0.3926,31.7344
2024-04-20 16,0.0050,0.3528,46.1875
2024-04-20 17,0.0529,0.2249,54.7188
2024-04-20 18,0.0114,0.0535,80.3750
2024-04-20 19,0.0330,0.0011,84.5000
2024-04-20 20,0.0226,0.0001,82.0000
2024-04-20 21,0.0035,0.0000,67.8125
2024-04-20 22,0.0068,0.0000,81.6875
2024-04-20 23,0.0390,0.0000,77.5000
2024-04-21 00,0.0121,0.0000,73.6250
2024-04-21 01,0.0170,0.0000,62.6562
2024-04-21 02,0.1180,0.0000,42.2812
2024-04-21 03,0.0433,0.0000,43.1250
2024-04-21 04,0.0556,0.0000,41.5312
2024-04-21 05,0.0638,0.0000,41.5625
2024-04-21 06,0.0661,0.0308,32.1562
2024-04-21 07,0.0300,0.2041,31.6719
2024-04-21 08,0.0028,0.4312,19.0312
2024-04-21 09,0.1230,0.6353,-2.0000
2024-04-21 10,0.0027,0.7251,6.0078
2024-04-21 11,0.0803,0.6719,1.1484
2024-04-21 12,0.1624,0.7202,2.2598
2024-04-21 13,0.1904,0.6729,8.0938
2024-04-21 14,0.1868,0.7349,0.1974
2024-04-21 15,0.2303,0.6792,8.4922
2024-04-21 16,0.2585,0.5103,37.7812
2024-04-21 17,0.2494,0.2861,66.8750
2024-04-21 18,0.2700,0.0753,45.7188
2024-04-21 19,0.2502,0.0015,63.2188
2024-04-21 20,0.2842,0.0002,69.6875
2024-04-21 21,0.2842,0.0000,65.2500
2024-04-21 22,0.3328,0.0001,59.1875
2024-04-21 23,0.3540,0.0000,60.8438
2024-04-22 00,0.3582,0.0000,29.1562
2024-04-22 01,0.3689,0.0000,-2.0000
2024-04-22 02,0.3560,0.0000,-2.0000
2024-04-22 03,0.3706,0.0000,18.4688
2024-04-22 04,0.3357,0.0000,33.3438
2024-04-22 05,0.2727,0.0005,52.8750
2024-04-22 06,0.2598,0.0426,56.4062
2024-04-22 07,0.2340,0.2324,38.8438
2024-04-22 08,0.2598,0.4780,31.2344
2024-04-22 09,0.2316,0.6553,17.2344
2024-04-22 10,0.2211,0.7373,15.3125
2024-04-22 11,0.2345,0.7192,36.8438
2024-04-22 12,0.3127,0.7217,25.8125
2024-04-22 13,0.2345,0.6943,46.2812
2024-04-22 14,0.2123,0.6943,33.9375
2024-04-22 15,0.2264,0.6274,41.8750
2024-04-22 16,0.2281,0.5103,41.2812
2024-04-22 17,0.2108,0.2861,54.9062
2024-04-22 18,0.2244,0.0753,70.7500
2024-04-22 19,0.1976,0.0016,67.3750
2024-04-22 20,0.1918,0.0002,73.5625
2024-04-22 21,0.1757,0.0000,73.8125
2024-04-22 22,0.1564,0.0001,64.6875
2024-04-22 23,0.1732,0.0000,62.1562
2024-04-23 00,0.1144,0.0000,49.1875
2024-04-23 01,0.1630,0.0000,53.6562
2024-04-23 02,0.2372,0.0000,39.7188
2024-04-23 03,0.4326,0.0000,31.8281
2024-04-23 04,0.4131,0.0000,49.9375
2024-04-23 05,0.3745,0.0000,44.2500
2024-04-23 06,0.3105,0.0219,63.8125
2024-04-23 07,0.2747,0.1669,53.7500
2024-04-23 08,0.3228,0.3555,38.5312
2024-04-23 09,0.2771,0.4482,49.6250
2024-04-23 10,0.2095,0.5107,47.0938
2024-04-23 11,0.2185,0.5059,54.7812
2024-04-23 12,0.2018,0.5610,56.8750
2024-04-23 13,0.2092,0.6074,62.6250
2024-04-23 14,0.2258,0.6074,62.9062
2024-04-23 15,0.2937,0.4766,55.4375
2024-04-23 16,0.3850,0.3564,57.5938
2024-04-23 17,0.4062,0.2124,81.5000
2024-04-23 18,0.3579,0.0502,99.3750
2024-04-23 19,0.3345,0.0007,107.5625
2024-04-23 20,0.3557,0.0001,89.0000
2024-04-23 21,0.3525,0.0000,72.0625
2024-04-23 22,0.4143,0.0000,42.9062
2024-04-23 23,0.4131,0.0000,43.7188
2024-04-24 00,0.4158,0.0000,42.0312
2024-04-24 01,0.4380,0.0000,46.4688
2024-04-24 02,0.4302,0.0000,60.3125
2024-04-24 03,0.4080,0.0000,58.7188
2024-04-24 04,0.3855,0.0000,50.6250
2024-04-24 05,0.3484,0.0008,58.3438
2024-04-24 06,0.2974,0.0468,59.7812
2024-04-24 07,0.2554,0.2375,64.4375
2024-04-24 08,0.1858,0.4824,49.7188
2024-04-24 09,0.1365,0.6099,49.3750
2024-04-24 10,0.1250,0.6484,33.6562
2024-04-24 11,0.1003,0.7139,9.4688
2024-04-24 12,0.0967,0.7285,10.9766
2024-04-24 13,0.0677,0.7622,16.6875
2024-04-24 14,0.0013,0.7661,32.0312
2024-04-24 15,0.0498,0.6328,39.4062
2024-04-24 16,0.0851,0.4946,65.1875
2024-04-24 17,0.1520,0.2578,-2.0000
2024-04-24 18,0.1913,0.0541,120.1250
2024-04-24 19,0.2391,0.0009,114.9375
2024-04-24 20,0.2544,0.0002,106.5625
2024-04-24 21,0.2537,0.0000,124.0000
2024-04-24 22,0.1703,0.0001,107.4375
2024-04-24 23,0.1586,0.0000,89.1875
2024-04-25 00,0.1495,0.0000,77.1250
2024-04-25 01,0.1514,0.0000,61.7188
2024-04-25 02,0.1733,0.0000,72.6250
2024-04-25 03,0.1812,0.0000,61.9375
2024-04-25 04,0.1841,0.0000,72.7500
2024-04-25 05,0.2690,0.0009,73.0625
2024-04-25 06,0.2532,0.0453,87.3750
2024-04-25 07,0.2281,0.2290,78.6250
2024-04-25 08,0.1777,0.4563,51.5312
2024-04-25 09,0.1131,0.5581,53.1875
2024-04-25 10,0.1013,0.6226,21.8750
2024-04-25 11,0.0977,0.6729,22.4531
2024-04-25 12,0.0784,0.7227,25.0469
2024-04-25 13,0.0836,0.7061,49.2500
2024-04-25 14,0.0515,0.7065,58.8125
2024-04-25 15,0.0592,0.6069,67.5000
2024-04-25 16,0.0514,0.5103,74.9375
2024-04-25 17,0.0353,0.2705,115.6875
2024-04-25 18,0.0100,0.0574,132.7500
2024-04-25 19,0.0354,0.0010,111.5000
2024-04-25 20,0.0217,0.0002,110.5000
2024-04-25 21,0.0207,0.0000,99.9375
2024-04-25 22,0.0160,0.0000,77.6875
2024-04-25 23,0.0243,0.0000,81.8750
2024-04-26 00,0.0228,0.0000,68.0000
2024-04-26 01,0.0579,0.0000,59.2500
2024-04-26 02,0.0075,0.0000,44.7500
2024-04-26 03,0.0060,0.0000,45.3750
2024-04-26 04,0.0103,0.0000,63.9688
2024-04-26 05,0.0499,0.0005,76.1250
2024-04-26 06,0.0013,0.0399,96.6250
2024-04-26 07,0.0071,0.1899,83.0000
2024-04-26 08,0.0736,0.3679,49.5312
2024-04-26 09,0.0668,0.4695,51.5312
2024-04-26 10,0.0253,0.5347,46.4688
2024-04-26 11,0.0250,0.5811,29.6250
2024-04-26 12,0.0164,0.6021,46.1250
2024-04-26 13,0.0049,0.6880,19.8750
2024-04-26 14,0.0069,0.7222,-2.0000
2024-04-26 15,0.0115,0.5977,22.0781
2024-04-26 16,0.0150,0.4729,47.1250
2024-04-26 17,0.0050,0.2334,70.9375
2024-04-26 18,0.1159,0.0511,94.3125
2024-04-26 19,0.0196,0.0009,128.3750
2024-04-26 20,0.0009,0.0001,122.8125
2024-04-26 21,0.0452,0.0000,119.1875
2024-04-26 22,0.0063,0.0000,106.3125
2024-04-26 23,0.0120,0.0000,111.8125
2024-04-27 00,0.0591,0.0000,87.0625
2024-04-27 01,0.0041,0.0000,97.6250
2024-04-27 02,0.0493,0.0000,85.8125
2024-04-27 03,0.0055,0.0000,70.3125
2024-04-27 04,0.0214,0.0000,84.2500
2024-04-27 05,0.0182,0.0002,74.1250
2024-04-27 06,0.0055,0.0375,63.4375
2024-04-27 07,0.0931,0.2032,39.9688
2024-04-27 08,0.0243,0.4053,36.5938
2024-04-27 09,0.0201,0.5405,50.3750
2024-04-27 10,0.0204,0.6001,38.8438
2024-04-27 11,0.0468,0.6484,31.0938
2024-04-27 12,0.0681,0.7119,29.1719
2024-04-27 13,0.0140,0.6270,41.3750
2024-04-27 14,0.0360,0.5962,20.2812
2024-04-27 15,0.0088,0.5786,31.1719
2024-04-27 16,0.0303,0.4976,40.1562
2024-04-27 17,0.0575,0.2861,41.5000
2024-04-27 18,0.0936,0.0544,95.5625
2024-04-27 19,0.1030,0.0011,88.1250
2024-04-27 20,0.1105,0.0001,81.8125
2024-04-27 21,0.1320,0.0000,74.6875
2024-04-27 22,0.1416,0.0000,77.3125
2024-04-27 23,0.1670,0.0000,81.8750
2024-04-28 00,0.1981,0.0000,75.0625
2024-04-28 01,0.3464,0.0000,61.0000
2024-04-28 02,0.4138,0.0000,50.0625
2024-04-28 03,0.4387,0.0000,26.6250
2024-04-28 04,0.4417,0.0000,38.6875
2024-04-28 05,0.5269,0.0008,29.7031
2024-04-28 06,0.5254,0.0521,32.6250
2024-04-28 07,0.5063,0.2312,9.8906
2024-04-28 08,0.4929,0.4734,-2.0000
2024-04-28 09,0.5454,0.5659,-2.0000
2024-04-28 10,0.5586,0.5859,-2.0000
2024-04-28 11,0.5728,0.6123,-2.0000
2024-04-28 12,0.5581,0.6958,-2.0000
2024-04-28 13,0.5864,0.5513,-2.0000
2024-04-28 14,0.5625,0.5068,-2.0000
2024-04-28 15,0.5303,0.5571,8.0625
2024-04-28 16,0.5156,0.3784,38.9688
2024-04-28 17,0.5386,0.1873,52.8125
2024-04-28 18,0.5283,0.0403,70.1875
2024-04-28 19,0.4873,0.0006,82.4375
2024-04-28 20,0.4912,0.0001,77.6250
2024-04-28 21,0.4907,0.0000,61.2188
2024-04-28 22,0.4788,0.0000,-2.0000
2024-04-28 23,0.5610,0.0000,-2.0000
2024-04-29 00,0.5376,0.0000,-2.0000
2024-04-29 01,0.5044,0.0000,44.8438
2024-04-29 02,0.5361,0.0000,28.9844
2024-04-29 03,0.5322,0.0000,34.1562
2024-04-29 04,0.4172,0.0000,65.4375
2024-04-29 05,0.4106,0.0000,90.7500
2024-04-29 06,0.4412,0.0258,98.1250
2024-04-29 07,0.4302,0.2299,83.5000
2024-04-29 08,0.4221,0.5078,51.4688
2024-04-29 09,0.3923,0.6724,23.2969
2024-04-29 10,0.2678,0.7695,42.7500
2024-04-29 11,0.2377,0.8062,30.5469
2024-04-29 12,0.2410,0.8159,36.6250
2024-04-29 13,0.2472,0.8037,43.0625
2024-04-29 14,0.2681,0.7324,54.0000
2024-04-29 15,0.2673,0.6792,38.9375
2024-04-29 16,0.2842,0.5103,71.0000
2024-04-29 17,0.3074,0.2861,78.6875
2024-04-29 18,0.3052,0.0753,110.4375
2024-04-29 19,0.3088,0.0016,114.3125
2024-04-29 20,0.3147,0.0002,115.1250
2024-04-29 21,0.2988,0.0000,114.0625
2024-04-29 22,0.2898,0.0000,96.7500
2024-04-29 23,0.2646,0.0000,73.5000
2024-04-30 00,0.2473,0.0000,84.4375
2024-04-30 01,0.1802,0.0000,67.1250
2024-04-30 02,0.1758,0.0000,68.7500
2024-04-30 03,0.1725,0.0000,68.1875
2024-04-30 04,0.1421,0.0000,68.1250
2024-04-30 05,0.1245,0.0000,97.3125
2024-04-30 06,0.1186,0.0124,105.6250
2024-04-30 07,0.0682,0.1549,86.7500
2024-04-30 08,0.0290,0.3408,92.0000
2024-04-30 09,0.0112,0.5298,57.1875
2024-04-30 10,0.0076,0.6333,59.6250
2024-04-30 11,0.0659,0.6006,62.9375
2024-04-30 12,0.1295,0.5664,55.1875
2024-04-30 13,0.1727,0.5093,47.9688
2024-04-30 14,0.1962,0.4321,50.7812
2024-04-30 15,0.1842,0.4656,67.8125
2024-04-30 16,0.1975,0.3235,85.6250
2024-04-30 17,0.1516,0.2090,100.5625
2024-04-30 18,0.1599,0.0454,111.3125
2024-04-30 19,0.1628,0.0006,106.4375
2024-04-30 20,0.1520,0.0001,103.1875
2024-04-30 21,0.1432,0.0000,104.6250
2024-04-30 22,0.0769,0.0000,96.0000
2024-04-30 23,0.0468,0.0000,88.3750
2024-05-01 00,0.1827,0.0000,85.6250
2024-05-01 01,0.1360,0.0000,99.5625
2024-05-01 02,0.1316,0.0000,91.5625
2024-05-01 03,0.1364,0.0000,98.5625
2024-05-01 04,0.0929,0.0000,106.6875
2024-05-01 05,0.0702,0.0054,99.9375
2024-05-01 06,0.0469,0.0918,107.8750
2024-05-01 07,0.0075,0.3159,97.7500
2024-05-01 08,0.0079,0.4827,72.4375
2024-05-01 09,0.0478,0.6387,39.4062
2024-05-01 10,0.0910,0.7305,29.4062
2024-05-01 11,0.0106,0.7832,43.1562
2024-05-01 12,0.0017,0.7661,40.7812
2024-05-01 13,0.0115,0.7476,21.2500
2024-05-01 14,0.0278,0.7266,25.2656
2024-05-01 15,0.0460,0.6646,15.5781
2024-05-01 16,0.0730,0.5181,37.7188
2024-05-01 17,0.0996,0.3176,58.8125
2024-05-01 18,0.1180,0.1172,94.6875
2024-05-01 19,0.1548,0.0114,111.9375
2024-05-01 20,0.1594,0.0001,78.5000
2024-05-01 21,0.1614,0.0001,76.3125
2024-05-01 22,0.1604,0.0000,55.2188
2024-05-01 23,0.1671,0.0000,52.9375
2024-05-02 00,0.1711,0.0000,39.0938
2024-05-02 01,0.1771,0.0000,46.7188
2024-05-02 02,0.1779,0.0000,38.5625
2024-05-02 03,0.1821,0.0000,47.4375
2024-05-02 04,0.1810,0.0000,55.8438
2024-05-02 05,0.2068,0.0080,70.4375
2024-05-02 06,0.2015,0.0949,69.2500
2024-05-02 07,0.1744,0.2883,64.5000
2024-05-02 08,0.1385,0.4365,36.6562
2024-05-02 09,0.0961,0.5781,23.0156
2024-05-02 10,0.0558,0.6338,19.4219
2024-05-02 11,0.0477,0.6772,22.1094
2024-05-02 12,0.0598,0.6519,20.8906
2024-05-02 13,0.0576,0.6309,21.1719
2024-05-02 14,0.0476,0.5942,28.2656
2024-05-02 15,0.0473,0.5605,15.5078
2024-05-02 16,0.0591,0.4517,62.5938
2024-05-02 17,0.0929,0.2900,80.3125
2024-05-02 18,0.1285,0.0833,104.8750
2024-05-02 19,0.1273,0.0056,112.5000
2024-05-02 20,0.1416,0.0001,97.3125
2024-05-02 21,0.1591,0.0000,107.3125
2024-05-02 22,0.1860,0.0000,101.0625
2024-05-02 23,0.1927,0.0000,82.8125
2024-05-03 00,0.2023,0.0000,72.1250
2024-05-03 01,0.1997,0.0000,67.5625
2024-05-03 02,0.2225,0.0000,67.9375
2024-05-03 03,0.2301,0.0000,54.3125
2024-05-03 04,0.2336,0.0000,50.5625
2024-05-03 05,0.2542,0.0067,60.7812
2024-05-03 06,0.2146,0.0952,52.4688
2024-05-03 07,0.1929,0.3140,37.8125
2024-05-03 08,0.1470,0.5376,39.0000
2024-05-03 09,0.1221,0.6816,33.6250
2024-05-03 10,0.1039,0.7690,36.2812
2024-05-03 11,0.0917,0.7988,34.1250
2024-05-03 12,0.0485,0.7979,30.2031
2024-05-03 13,0.0589,0.7920,24.5312
2024-05-03 14,0.0941,0.7568,14.9609
2024-05-03 15,0.1332,0.6587,32.2188
2024-05-03 16,0.1606,0.5181,51.8438
